SK_ID_CURR,TARGET,C_CNT_CHILDREN,C_AMT_INCOME_TOTAL,C_AMT_CREDIT,C_AMT_ANNUITY,C_AMT_GOODS_PRICE,C_OWN_CAR_AGE,C_TOTALAREA_MODE,D_OCCUPATION_TYPE,D_NAME_CONTRACT_TYPE,D_CODE_GENDER,D_FLAG_OWN_CAR,D_FLAG_OWN_REALTY,D_NAME_INCOME_TYPE,D_NAME_EDUCATION_TYPE,D_NAME_FAMILY_STATUS,D_NAME_HOUSING_TYPE,D_FLAG_PHONE,D_WEEKDAY_APPR_PROCESS_START,D_NAME_TYPE_SUITE,D_HOUSETYPE_MODE,D_WALLSMATERIAL_MODE
122190,0,0,189000.0,382500.0,19530.0,382500.0,10.0,0.163,Sales staff,Cash loans,M,Y,Y,Commercial associate,Higher education,Married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,Panel
278693,0,0,112500.0,72000.0,7884.0,72000.0,,0.0183,Laborers,Cash loans,M,N,Y,Working,Incomplete higher,Separated,House / apartment,0,SUNDAY,Unaccompanied,block of flats,"Stone, brick"
115376,0,0,117000.0,690048.0,20304.0,576000.0,,,,Cash loans,F,N,Y,Pensioner,Lower secondary,Married,House / apartment,1,WEDNESDAY,Family,,
192993,0,0,157500.0,402696.0,47920.5,382500.0,,0.0083,Cooking staff,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Widow,House / apartment,0,TUESDAY,Unaccompanied,block of flats,Wooden
130826,0,1,270000.0,450000.0,53536.5,450000.0,4.0,,,Cash loans,F,Y,Y,Working,Higher education,Separated,House / apartment,1,WEDNESDAY,Unaccompanied,,
124106,0,0,166500.0,971280.0,54364.5,900000.0,5.0,0.1062,Accountants,Cash loans,F,Y,Y,Working,Higher education,Married,House / apartment,0,SUNDAY,Unaccompanied,block of flats,Panel
325746,0,0,135000.0,135000.0,6750.0,135000.0,2.0,0.6076,Laborers,Revolving loans,F,Y,Y,Working,Higher education,Married,House / apartment,0,FRIDAY,Unaccompanied,block of flats,Panel
243776,0,0,72000.0,441481.5,15988.5,364500.0,,0.0623,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Widow,House / apartment,0,TUESDAY,Unaccompanied,block of flats,Block
395335,0,0,198000.0,193500.0,15417.0,193500.0,,0.0289,Core staff,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,FRIDAY,Unaccompanied,block of flats,"Stone, brick"
374070,0,2,180000.0,538704.0,26046.0,481500.0,6.0,,Laborers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
318789,0,0,162000.0,288994.5,28714.5,274500.0,,0.0535,Laborers,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,1,TUESDAY,Family,,Block
194750,0,0,112500.0,1125000.0,36423.0,1125000.0,,,,Cash loans,F,N,N,Working,Secondary / secondary special,Married,With parents,0,TUESDAY,Unaccompanied,,
335368,0,0,112500.0,180000.0,9000.0,180000.0,,0.0241,Cooking staff,Revolving loans,F,N,Y,Working,Secondary / secondary special,Single / not married,With parents,0,THURSDAY,Unaccompanied,block of flats,Panel
446386,0,1,202500.0,153310.5,10899.0,139500.0,,0.0503,Laborers,Cash loans,F,N,Y,Commercial associate,Higher education,Separated,House / apartment,0,SATURDAY,Unaccompanied,block of flats,Block
399908,0,0,90000.0,454500.0,13419.0,454500.0,,,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,,
377583,0,0,270000.0,1082214.0,31144.5,945000.0,,0.0432,,Cash loans,F,N,Y,Working,Secondary / secondary special,Separated,House / apartment,0,FRIDAY,Unaccompanied,block of flats,Panel
117329,0,0,180000.0,450000.0,32742.0,450000.0,,,Laborers,Cash loans,M,N,Y,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,FRIDAY,Other_B,,
202141,0,1,180000.0,252000.0,12253.5,252000.0,7.0,,,Cash loans,M,Y,N,Working,Secondary / secondary special,Civil marriage,House / apartment,0,FRIDAY,Unaccompanied,,
140532,0,0,180000.0,247500.0,14337.0,247500.0,12.0,,,Cash loans,F,Y,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Family,,
239946,0,0,180000.0,540000.0,27000.0,540000.0,,0.0084,Managers,Revolving loans,M,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,THURSDAY,"Spouse, partner",block of flats,Wooden
176381,0,2,135000.0,512338.5,25047.0,423000.0,6.0,,Accountants,Cash loans,F,Y,Y,Working,Higher education,Married,House / apartment,0,TUESDAY,Unaccompanied,,
330628,1,0,76500.0,296280.0,21690.0,225000.0,,,Low-skill Laborers,Cash loans,M,N,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,0,MONDAY,Other_A,,
262956,0,0,117000.0,545040.0,26509.5,450000.0,,,,Cash loans,M,N,N,Working,Secondary / secondary special,Single / not married,Office apartment,0,MONDAY,Unaccompanied,,
103402,0,0,112500.0,315000.0,15750.0,315000.0,,0.0733,Laborers,Revolving loans,M,N,N,Working,Secondary / secondary special,Single / not married,With parents,0,TUESDAY,Unaccompanied,block of flats,Panel
341784,0,0,382500.0,722394.0,26667.0,603000.0,,,Cleaning staff,Cash loans,F,N,Y,Working,Higher education,Single / not married,House / apartment,0,TUESDAY,Unaccompanied,,
340986,0,0,135000.0,528633.0,36922.5,472500.0,,0.131,,Cash loans,F,N,Y,Pensioner,Higher education,Married,House / apartment,0,MONDAY,Unaccompanied,block of flats,"Stone, brick"
268622,0,0,157500.0,1029658.5,34159.5,922500.0,4.0,,,Cash loans,F,Y,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Family,,
209970,0,0,135000.0,755190.0,36459.0,675000.0,,,Medicine staff,Cash loans,F,N,N,Working,Higher education,Married,House / apartment,0,TUESDAY,Unaccompanied,,
193467,0,1,270000.0,585000.0,29250.0,585000.0,2.0,,Laborers,Revolving loans,M,Y,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,1,SATURDAY,Unaccompanied,,
186574,0,0,225000.0,592560.0,31153.5,450000.0,,,Sales staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,,
398055,0,0,157500.0,746280.0,59094.0,675000.0,9.0,0.0976,Managers,Cash loans,F,Y,Y,Working,Higher education,Married,House / apartment,0,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
102724,0,0,90000.0,254700.0,20119.5,225000.0,12.0,0.1007,Security staff,Cash loans,M,Y,N,Working,Secondary / secondary special,Single / not married,House / apartment,1,MONDAY,Unaccompanied,block of flats,Panel
212177,0,0,157500.0,1271929.5,50571.0,1170000.0,,0.0732,Core staff,Cash loans,F,N,N,Commercial associate,Incomplete higher,Married,House / apartment,0,FRIDAY,Unaccompanied,block of flats,Block
341566,0,2,157500.0,436032.0,21339.0,360000.0,,,Medicine staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,1,WEDNESDAY,Unaccompanied,,
282172,0,0,157500.0,142632.0,9661.5,126000.0,,,,Cash loans,M,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,SUNDAY,Unaccompanied,,
323336,1,0,450000.0,1354500.0,56029.5,1354500.0,,0.0123,,Cash loans,F,N,Y,Commercial associate,Higher education,Separated,House / apartment,0,SATURDAY,Unaccompanied,block of flats,Others
275706,0,0,135000.0,900000.0,25924.5,900000.0,,,Sales staff,Cash loans,F,N,N,Commercial associate,Incomplete higher,Married,With parents,0,WEDNESDAY,Unaccompanied,,
265285,0,0,360000.0,1350000.0,50161.5,1350000.0,,0.2059,Core staff,Cash loans,F,N,Y,State servant,Higher education,Married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,Panel
438623,0,0,225000.0,595453.5,30532.5,445500.0,,0.2145,Sales staff,Cash loans,F,N,N,Working,Secondary / secondary special,Married,Municipal apartment,0,THURSDAY,Unaccompanied,block of flats,Panel
175467,0,1,135000.0,134775.0,6066.0,112500.0,24.0,,,Cash loans,M,Y,Y,Pensioner,Higher education,Married,House / apartment,0,SATURDAY,Unaccompanied,,
372494,0,0,135000.0,900000.0,31887.0,900000.0,,,Laborers,Cash loans,M,N,N,Commercial associate,Secondary / secondary special,Married,Office apartment,1,WEDNESDAY,Unaccompanied,,
273265,0,0,157500.0,1137820.5,48339.0,1017000.0,13.0,,,Cash loans,M,Y,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,SATURDAY,Unaccompanied,,
309203,0,0,112500.0,524403.0,36625.5,495000.0,,0.0414,Managers,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,1,MONDAY,"Spouse, partner",block of flats,Panel
156126,0,0,157500.0,337500.0,16875.0,337500.0,,0.4658,Laborers,Revolving loans,F,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,1,TUESDAY,Unaccompanied,block of flats,Panel
313975,0,1,315000.0,1800000.0,62568.0,1800000.0,,,,Cash loans,F,N,Y,Working,Higher education,Married,House / apartment,1,WEDNESDAY,Unaccompanied,,
294760,0,1,112500.0,270000.0,13500.0,270000.0,,,,Revolving loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Family,,
286834,0,0,135000.0,450000.0,30442.5,450000.0,,0.2174,Sales staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,Panel
337789,0,0,72000.0,135000.0,6750.0,135000.0,,0.0161,Security staff,Revolving loans,F,N,Y,Working,Lower secondary,Single / not married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,Block
242947,0,1,126000.0,513531.0,26347.5,459000.0,8.0,,Laborers,Cash loans,F,Y,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,0,SATURDAY,Unaccompanied,,
432287,0,1,112500.0,675000.0,22437.0,675000.0,,0.525,Sales staff,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,Panel
259703,0,0,157500.0,640080.0,19534.5,450000.0,1.0,0.0888,Drivers,Cash loans,M,Y,N,Working,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
237742,1,0,382500.0,521280.0,35392.5,450000.0,,,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,MONDAY,Family,,
216370,0,0,112500.0,675000.0,24376.5,675000.0,,0.0875,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
441514,0,0,171000.0,1298911.5,42030.0,1017000.0,,0.1205,Managers,Cash loans,F,N,Y,Working,Higher education,Married,House / apartment,0,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
148515,0,0,72000.0,101880.0,6939.0,90000.0,8.0,0.1633,Laborers,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,1,WEDNESDAY,Unaccompanied,block of flats,Panel
257052,0,0,54000.0,240660.0,8775.0,157500.0,,0.0691,,Cash loans,F,N,N,Pensioner,Secondary / secondary special,Separated,Municipal apartment,0,TUESDAY,Unaccompanied,block of flats,Panel
380729,0,0,315000.0,942300.0,27679.5,675000.0,10.0,0.0466,Managers,Cash loans,M,Y,Y,State servant,Higher education,Married,House / apartment,1,MONDAY,Unaccompanied,block of flats,"Stone, brick"
401291,0,0,135000.0,472500.0,21478.5,472500.0,,0.0739,Laborers,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,1,THURSDAY,"Spouse, partner",,Mixed
218120,0,0,157500.0,567000.0,30339.0,567000.0,19.0,,Cleaning staff,Cash loans,F,Y,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Unaccompanied,,
143518,1,0,135000.0,630000.0,24543.0,630000.0,,0.0094,Laborers,Cash loans,F,N,N,Commercial associate,Higher education,Married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
128417,0,1,67500.0,242595.0,12699.0,202500.0,19.0,,,Cash loans,M,Y,N,Working,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,,
121692,0,1,157500.0,1288350.0,37800.0,1125000.0,21.0,0.0248,Laborers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,"Stone, brick"
141735,0,0,112500.0,450346.5,24561.0,342000.0,,,Drivers,Cash loans,M,N,N,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Unaccompanied,,
112543,0,1,135000.0,373140.0,20965.5,337500.0,6.0,,Drivers,Cash loans,M,Y,N,Commercial associate,Secondary / secondary special,Married,With parents,0,MONDAY,Unaccompanied,,
183835,0,0,292500.0,993082.5,39514.5,913500.0,,0.2266,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Unaccompanied,block of flats,"Stone, brick"
214394,0,1,193500.0,1103292.0,39627.0,855000.0,14.0,0.0621,Accountants,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,1,THURSDAY,Unaccompanied,block of flats,Panel
111012,0,0,135000.0,835380.0,35523.0,675000.0,,0.0106,Laborers,Cash loans,F,N,N,Working,Secondary / secondary special,Single / not married,With parents,0,FRIDAY,Unaccompanied,block of flats,"Stone, brick"
262779,0,0,225000.0,585000.0,29250.0,585000.0,,0.221,High skill tech staff,Revolving loans,M,N,Y,Working,Higher education,Married,House / apartment,1,TUESDAY,Unaccompanied,,
443502,0,0,157500.0,183294.0,16938.0,153000.0,,0.0589,,Cash loans,F,N,Y,Working,Higher education,Married,House / apartment,0,TUESDAY,Unaccompanied,,
135418,0,1,157500.0,373500.0,10399.5,225000.0,,,Managers,Cash loans,F,N,N,Working,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Unaccompanied,,
130270,0,0,202500.0,808650.0,23305.5,675000.0,,0.0095,,Cash loans,F,N,N,Pensioner,Secondary / secondary special,Widow,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,"Stone, brick"
345052,0,1,297000.0,1354500.0,35860.5,1354500.0,4.0,0.0498,,Cash loans,F,Y,Y,Pensioner,Higher education,Married,House / apartment,1,FRIDAY,Family,block of flats,"Stone, brick"
240701,0,0,90000.0,127350.0,12532.5,112500.0,17.0,0.4617,,Cash loans,F,Y,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,Panel
437054,0,0,112500.0,100737.0,10705.5,94500.0,,,Drivers,Cash loans,M,N,N,Working,Higher education,Married,House / apartment,0,TUESDAY,Unaccompanied,,
407418,0,0,157500.0,86598.0,10404.0,76500.0,,,Managers,Cash loans,F,N,Y,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,THURSDAY,Unaccompanied,,
442227,0,2,81000.0,923454.0,29920.5,661500.0,16.0,,Sales staff,Cash loans,F,Y,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
431872,0,0,180000.0,517923.0,33228.0,423000.0,,,Sales staff,Cash loans,F,N,N,Working,Secondary / secondary special,Civil marriage,House / apartment,0,TUESDAY,Family,,
211758,0,0,265500.0,755190.0,38686.5,675000.0,1.0,0.0113,High skill tech staff,Cash loans,M,Y,Y,Working,Higher education,Married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,"Stone, brick"
301164,0,2,112500.0,170640.0,11236.5,135000.0,,,Laborers,Cash loans,M,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,SATURDAY,Unaccompanied,,
184610,0,0,112500.0,675000.0,28597.5,675000.0,9.0,0.378,Sales staff,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,1,WEDNESDAY,Unaccompanied,block of flats,Panel
330461,0,3,112500.0,1272888.0,41193.0,1111500.0,,,Accountants,Cash loans,F,N,N,Commercial associate,Secondary / secondary special,Married,House / apartment,1,TUESDAY,Unaccompanied,,
338910,0,0,225000.0,922716.0,48829.5,855000.0,,0.1723,Private service staff,Cash loans,F,N,N,Commercial associate,Higher education,Single / not married,Rented apartment,1,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
195877,0,0,144000.0,378706.5,20673.0,306000.0,19.0,0.0148,Managers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,SUNDAY,Family,block of flats,"Stone, brick"
264216,0,0,202500.0,1258650.0,70281.0,1125000.0,65.0,0.1115,,Cash loans,F,Y,N,Working,Higher education,Married,House / apartment,1,MONDAY,Unaccompanied,block of flats,Panel
206807,0,1,157500.0,270000.0,13500.0,270000.0,,0.1548,Core staff,Revolving loans,F,N,Y,Working,Higher education,Married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,Panel
393242,1,0,94500.0,592560.0,35937.0,450000.0,,,Medicine staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Unaccompanied,,
452629,1,0,90000.0,326439.0,15345.0,229500.0,,,Medicine staff,Cash loans,F,N,N,State servant,Secondary / secondary special,Civil marriage,Office apartment,0,SATURDAY,Unaccompanied,,
188667,0,0,139500.0,254700.0,17149.5,225000.0,,0.0397,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Separated,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,"Stone, brick"
175405,0,0,157500.0,157500.0,7875.0,157500.0,,,Sales staff,Revolving loans,F,N,Y,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,SUNDAY,Unaccompanied,,
445624,0,0,112500.0,405000.0,19480.5,405000.0,,0.0407,Laborers,Cash loans,M,N,N,Working,Secondary / secondary special,Single / not married,Municipal apartment,0,FRIDAY,Unaccompanied,block of flats,Panel
326557,1,1,292500.0,1078200.0,34911.0,900000.0,,0.0438,Sales staff,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,MONDAY,Unaccompanied,block of flats,"Stone, brick"
150156,0,0,135000.0,256500.0,14449.5,256500.0,,0.0534,Managers,Cash loans,F,N,Y,Working,Higher education,Married,House / apartment,1,TUESDAY,"Spouse, partner",block of flats,"Stone, brick"
423633,0,1,74250.0,545040.0,20677.5,450000.0,,,Core staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Family,,
440057,1,0,135000.0,765261.0,29277.0,684000.0,,,Managers,Cash loans,F,N,Y,Working,Higher education,Married,House / apartment,0,TUESDAY,Family,,
146134,0,2,247500.0,180000.0,9000.0,180000.0,10.0,,,Revolving loans,M,Y,Y,Working,Secondary / secondary special,Married,Rented apartment,0,TUESDAY,Unaccompanied,,
115743,0,0,180000.0,900000.0,38263.5,900000.0,1.0,,Core staff,Cash loans,F,Y,Y,State servant,Higher education,Single / not married,House / apartment,0,THURSDAY,Unaccompanied,,
124877,0,0,135000.0,270000.0,13500.0,270000.0,,0.0828,,Revolving loans,M,N,Y,Commercial associate,Secondary / secondary special,Single / not married,With parents,0,MONDAY,Unaccompanied,block of flats,Block
247120,1,1,135000.0,592560.0,16627.5,450000.0,,,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Widow,House / apartment,1,THURSDAY,Unaccompanied,,
179463,0,1,67500.0,225000.0,11250.0,225000.0,0.0,0.2414,Laborers,Revolving loans,F,Y,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,Panel
320597,0,1,99000.0,327024.0,18904.5,270000.0,9.0,0.2234,Accountants,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,1,MONDAY,Unaccompanied,block of flats,Panel
331780,0,0,157500.0,545040.0,26640.0,450000.0,,0.0173,Sales staff,Cash loans,F,N,Y,Commercial associate,Higher education,Civil marriage,House / apartment,1,FRIDAY,Unaccompanied,block of flats,"Stone, brick"
314087,0,0,76500.0,94230.0,4810.5,67500.0,,0.0687,Core staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,1,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
382621,0,0,90000.0,225000.0,12204.0,225000.0,11.0,0.0059,Laborers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,1,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
330853,0,0,180000.0,381528.0,23472.0,315000.0,1.0,,Drivers,Cash loans,M,Y,N,Working,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
305740,0,2,202500.0,412542.0,48960.0,387000.0,7.0,,Managers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,SUNDAY,Unaccompanied,,
299605,0,0,270000.0,1467612.0,58333.5,1350000.0,8.0,0.1384,,Cash loans,F,Y,N,Commercial associate,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Unaccompanied,block of flats,Panel
273025,0,1,135000.0,303489.0,19525.5,274500.0,,,Low-skill Laborers,Cash loans,M,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,THURSDAY,Unaccompanied,,
